,id,Date Created,Tweet,location,type_incident,Tweet_sentiment
0,1556011346768052224,2022-08-06 20:16:29,"All hands transmitted, fire in a private dwelling.",Bronx | 687 E 224th St.,fires,0
182,1558641505614585857,2022-08-14 02:27:47,Confirmed male shot at the location.,Manhattan | Opposite 65 St Nicholas Ave.,crime,3
183,1558632561982808065,2022-08-14 01:52:15,"All hands transmitted, fire in a commercial.",Queens | 90 Beach 30th St.,fires,0
184,1558613802517573632,2022-08-14 00:37:42,"Confirmed male shot in the leg, aided not likely.",Manhattan | 2101 Madison Ave.,crime,3
185,1563304295872638976,2022-08-26 23:16:03,"Confirmed gunpoint robbery. Two m/b suspects wearing all black, one suspect carrying a black duffel bag.",Queens | 58-20 Roosevelt Ave.,robbery,1
186,1563276104713977862,2022-08-26 21:24:02,"All hands transmitted, fire in a 1-story commercial.",Queens | 26-58 Borough Pl.,fires,0
187,1563240872426491906,2022-08-26 19:04:02,"Confirmed male shot in the arm, aided not likely.",Queens | 96-07 Roosevelt Ave.,crime,3
188,1563230303883526145,2022-08-26 18:22:02,"All hands transmitted, fire in a private dwelling.",Queens | 23-30 128th St.,fires,0
189,1563198236982394881,2022-08-26 16:14:37,Confirmed shots fired. Suspect is a m/b wearing all blue clothing.,Staten Island | Hendricks Ave and Jersey St.,crime,3
190,1563139226639556608,2022-08-26 12:20:08,Pedestrian struck w/ serious injuries. Highway CIS requested for the confirmed job.,Queens | 54-65 80th St.,accident,2
191,1563131530184388608,2022-08-26 11:49:33,Motorcycle accident w/ serious injuries. Highway CIS requested for the confirmed job.,Queens | Grand Central Pkwy w/b near 94th St.,accident,2
192,1562993238684073984,2022-08-26 02:40:01,"Confirmed person shot in the arm and leg, aided not likely.",Queens | 203rd St and Hollis Ave.,crime,3
193,1562976358636339200,2022-08-26 01:32:57,Confirmed gunpoint robbery. Two m/b suspects fled on a white and red electric bike.,Brooklyn | 1464 Coney Island Ave.,robbery,1
194,1562896967529037824,2022-08-25 20:17:28,Confirmed home invasion. S-1 is a m/w wearing a blue hoodie. S-2 is a m/w or male Asian we… https://t.co/9qgeKuBnC2,Queens | 47-26 163rd St.,fires,0
195,1562864257112240129,2022-08-25 18:07:30,Confirmed shots fired at the location.,Brooklyn | 475 Carlton Ave.,crime,3
196,1562843369189314560,2022-08-25 16:44:30,"All hands transmitted, fire in a multiple dwelling.",Brooklyn | 276 Chestnut St.,fires,0
197,1562785984227737600,2022-08-25 12:56:28,"Confirmed jumper down, aided is DOA.",Brooklyn | Rear of 135 Eastern Pkwy.,accident,2
198,1562784073474801665,2022-08-25 12:48:52,"All hands transmitted, fire in a private dwelling.",Queens | 101-50 102nd St.,fires,0
199,1562616079142178816,2022-08-25 01:41:19,"Confirmed male shot on the 19th floor, aided is likely.",Bronx | 3073 Park Ave.,crime,3
200,1562607780963717120,2022-08-25 01:08:21,"Confirmed shots fired, one male grazed to the head and is not likely.",Manhattan | W 159th St and Broadway.,crime,3
201,1562572492962942976,2022-08-24 22:48:08,"Confirmed person shot, aided not likely.",Manhattan | W 131st St and 8th Ave.,crime,3
202,1562570068915286016,2022-08-24 22:38:30,"2nd alarm transmitted, fire in a multiple dwelling.",Staten Island | 100 Stuyvesant Pl.,fires,0
203,1562567839537823744,2022-08-24 22:29:38,"All hands transmitted, fire in a multiple dwelling.",Staten Island | 100 Stuyvesant Pl.,fires,0
204,1562494865425829888,2022-08-24 17:39:40,"All hands transmitted, fire in a multiple dwelling.",Brooklyn | 755 Eastern Pkwy.,fires,0
205,1562467763612155906,2022-08-24 15:51:58,Bicyclist struck w/ serious injuries. Highway CIS requested for the confirmed job.,Manhattan | Church St and Thomas St.,accident,2
206,1562279491228934145,2022-08-24 03:23:51,Confirmed shots fired at the location.,Manhattan | 650 Academy St.,crime,3
207,1562272501094547457,2022-08-24 02:56:04,Confirmed robbery. S-1 is a m/b wearing a white durag. S-2 is a m/b wearing a black sweatshirt.,Manhattan | W 72nd St and West Dr.,fires,0
208,1562264183009603585,2022-08-24 02:23:01,"All hands transmitted, fire in a multiple dwelling.",Manhattan | 505 W 54th St.,fires,0
209,1562243643016376329,2022-08-24 01:01:24,Confirmed male shot at the location.,Queens | 125-30 Sutphin Blvd.,crime,3
210,1562202310666702849,2022-08-23 22:17:09,"All hands transmitted, fire in the rear of a 2-story vacant.",Queens | 88-14 Sutphin Blvd.,fires,0
211,1562201334438277123,2022-08-23 22:13:17,"All hands transmitted, fire on the 2nd floor.",Bronx | 3830 White Plains Rd.,fires,0
212,1562175019777753089,2022-08-23 20:28:43,"Confirmed female shot in the leg, aided is conscious at this time.",Bronx | 725 Garden St.,crime,3
213,1562072763652784129,2022-08-23 13:42:23,"All hands transmitted, fire in a multiple dwelling.",Bronx | 1150 Fteley Ave.,fires,0
214,1561912122019291137,2022-08-23 03:04:03,"All hands transmitted, fire in a private dwelling.",Queens | 117-33 142nd St.,fires,0
215,1561858808435167234,2022-08-22 23:32:12,"Confirmed attempted robbery at gunpoint. Suspect is a m/b, 180 lbs, wearing all black clot… https://t.co/7x8Et3x6Cv",Manhattan | 462 6th Ave.,fires,0
216,1561829474223669248,2022-08-22 21:35:38,Confirmed shots fired at the location.,Brooklyn | 260 Herkimer St.,crime,3
217,1561815730617827329,2022-08-22 20:41:01,PD o/s of a confirmed barricaded suspect at the location.,Brooklyn | 2250 W 11th St.,robbery,1
218,1561799270973558784,2022-08-22 19:35:37,"Confirmed person struck by the train at 23rd St station, aided is conscious and alert.",Manhattan | E 23rd St and Park Ave S.,accident,2
219,1561792387311099905,2022-08-22 19:08:16,"Confirmed male shot, aided is likely.",Queens | 95th St and Roosevelt Ave.,crime,3
220,1561775868963323905,2022-08-22 18:02:38,"All hands transmitted, fire in a private dwelling.",Queens | 216-22 115th Rd.,fires,0
221,1561542870754070530,2022-08-22 02:36:47,Confirmed gunpoint robbery. Two m/b suspects fled s/b on Boynton Ave in a white 2019 Niss… https://t.co/PCVgWilF0B,Bronx | 1015 Boynton Ave.,robbery,1
222,1561508658420367361,2022-08-22 00:20:50,"All hands transmitted, fire in a private dwelling.",Queens | 1672 Stephen St.,fires,0
223,1561483922168586244,2022-08-21 22:42:32,"Confirmed male shot in the leg, aided not likely.",Brooklyn | 781 Washington Ave.,crime,3
224,1561480408772083712,2022-08-21 22:28:35,"All hands transmitted, fire in a multiple dwelling.",Bronx | 1512 Leland Ave.,fires,0
225,1561358351841349632,2022-08-21 14:23:34,"All hands transmitted, fire in a multiple dwelling.",Brooklyn | 789 Greene Ave.,fires,0
226,1561353256357576718,2022-08-21 14:03:19,"2nd alarm transmitted, fire in the basement.",Queens | 86-10 Sutter Ave.,fires,0
227,1561325421492322306,2022-08-21 12:12:43,Confirmed person shot at the location.,Brooklyn | Church Ave and Utica Ave.,crime,3
228,1561177066376151040,2022-08-21 02:23:12,"3rd alarm transmitted, fire in three private dwellings.",Staten Island | 82 Pitney Ave.,fires,0
229,1561174883975024645,2022-08-21 02:14:32,"2nd alarm transmitted, fire in three private dwellings.",Staten Island | 82 Pitney Ave.,fires,0
230,1561174199129055232,2022-08-21 02:11:48,"All hands transmitted, fire in a private dwelling.",Staten Island | 82 Pitney Ave.,fires,0
231,1561154172459925504,2022-08-21 00:52:14,"All hands transmitted, fire in a private dwelling.",Queens | 169-12 104th Ave.,fires,0
232,1566905084184875010,2022-09-05 21:44:18,"Confirmed male stabbed in the chest. Suspect is a f/b wearing a black floral dress, fled toward Mott Ave.",Queens | 1048 Beach 21st St.,crime,3
233,1566851699175833601,2022-09-05 18:12:10,Confirmed male shot at the location.,Bronx | E 137th St and Cypress Ave.,crime,3
234,1566548948772425731,2022-09-04 22:09:09,"All hands transmitted, fire in a multiple dwelling.",Brooklyn | 5011 4th Ave.,fires,0
235,1566542755270197249,2022-09-04 21:44:32,"All hands transmitted, fire in a private dwelling.",Brooklyn | 1401 42nd St.,fires,0
236,1566528176985079814,2022-09-04 20:46:36,"All hands transmitted, fire in a private dwelling.",Brooklyn | 558 Hemlock St.,fires,0
237,1566516818558296064,2022-09-04 20:01:28,"Confirmed person shot, aided not likely.",Brooklyn | 141 20th St.,crime,3
238,1566499233808715778,2022-09-04 18:51:36,"Confirmed person slashed. S-1 is a m/b wearing black jeans, white and red sneak… https://t.co/iaGg3YR8aE",Manhattan | W 43rd St and 10th Ave.,fires,0
239,1566486370834649092,2022-09-04 18:00:29,"All hands transmitted, fire in apt 6D.",Brooklyn | 186 Lenox Rd.,fires,0
240,1566475109224808448,2022-09-04 17:15:44,"Confirmed jumper down, aided is likely.",Bronx | 818 Home St.,accident,2
241,1566471161000632320,2022-09-04 17:00:03,"Confirmed male shot. Suspect is a m/b, fled in a silver Mercedes-Benz w/ NY plate KMX6746.",Brooklyn | 731 E 42nd St.,crime,3
242,1566443539071901698,2022-09-04 15:10:17,Confirmed male shot at the location.,Queens | Otis Ave and Penrod St.,crime,3
243,1566431614539816962,2022-09-04 14:22:54,Vehicle accident w/ serious injuries. Highway CIS requested for the confirmed job.,Bronx | E 179th St and Grand Concourse.,accident,2
244,1566272516041187330,2022-09-04 03:50:42,"Confirmed walk-in female gunshot victim, aided not likely.",Queens | Elmhurst Hospital.,crime,3
245,1566255156672561152,2022-09-04 02:41:43,"Confirmed abduction of a 2 y/o female. Suspect is a 25 y/o m/b, 5’8” tall, short… https://t.co/L2rsrG0X0W",Manhattan | Bowling Green station.,crime,3
246,1566196972570255362,2022-09-03 22:50:31,"Confirmed male shot. Suspect is a m/b wearing a black mask, white shirt, fled w/b on Rutland Rd in a blue BMW.",Brooklyn | 119 Rockaway Pkwy.,crime,3
247,1566182433535528961,2022-09-03 21:52:45,"Confirmed male shot in the leg, aided not likely.",Brooklyn | 1704 Prospect Pl.,crime,3
248,1566139410458050568,2022-09-03 19:01:47,"All hands transmitted, fire in a store.",Brooklyn | 109 Moffat St.,fires,0
249,1566129019418021889,2022-09-03 18:20:30,"All hands transmitted, fire in a multiple dwelling.",Bronx | 595 Prospect Ave.,fires,0
250,1566073946075709445,2022-09-03 14:41:39,"All hands transmitted, fire in apt 12G.",Brooklyn | 1400 Bergen St.,fires,0
251,1566044309484437506,2022-09-03 12:43:53,"All hands transmitted, fire in a private dwelling.",Brooklyn | 1196 E 93rd St.,fires,0
252,1565910838250283009,2022-09-03 03:53:31,"Pedestrian struck, aided is DOA. Highway CIS requested for the confirmed job.",Brooklyn | Belt Pkwy e/b near exit 9A.,accident,2
253,1565893415597998082,2022-09-03 02:44:17,"All hands transmitted, fire in a private dwelling.",Bronx | 2071 Ryer Ave.,fires,0
254,1565877401405558784,2022-09-03 01:40:39,"Confirmed shots fired, one female w/ a graze wound.",Bronx | 2232 Andrews Ave N.,crime,3
255,1565863702468984832,2022-09-03 00:46:13,Confirmed 4 males shot at the location.,Brooklyn | 223 Russell St.,crime,3
256,1565850999742496768,2022-09-02 23:55:45,"Confirmed knifepoint robbery. Suspect is a m/h, late 20s to early 30s, wearing a tan shirt, long pants.",Brooklyn | 56th St and 4th Ave.,fires,0
257,1565819593838436352,2022-09-02 21:50:57,"Confirmed shots fired. Suspect is a m/b, fled e/b on Broome St on a red scooter.",Manhattan | Forsyth St and Broome St.,crime,3
258,1565813089454493701,2022-09-02 21:25:06,"Confirmed female shot, aided not likely.",Queens | 136th Ave and Brookville Blvd.,crime,3
259,1565774466243862530,2022-09-02 18:51:38,Confirmed male stabbed. 3-4 m/h suspects fled in a burgundy sedan.,Bronx | E Tremont Ave and Devoe Ave.,crime,3
260,1565766593824624646,2022-09-02 18:20:21,"All hands transmitted, fire on the roof.",Manhattan | 468 W 23rd St.,fires,0
261,1565748754426232832,2022-09-02 17:09:27,"Confirmed robbery. Suspect is a m/b in his 20s wearing a black hoodie w/ red markings, fle… https://t.co/BPeBlUOrap",Manhattan | 201 9th Ave.,fires,0
262,1565746710592323588,2022-09-02 17:01:20,"Confirmed jumper down, aided landed on the roof of 57 Worth St and is DOA.",Manhattan | 56 Leonard St.,accident,2
263,1565714153855148035,2022-09-02 14:51:58,"All hands transmitted, fire on the 2nd floor.",Manhattan | 380 Convent Ave.,fires,0
264,1565701663066824704,2022-09-02 14:02:20,Confirmed pedestrian struck w/ serious injuries. Highway CIS requested.,Queens | Woodhaven Blvd and Jamaica Ave.,accident,2
265,1565659095901814785,2022-09-02 11:13:11,PD o/s of a possible bomb threat at the location.,Brooklyn | 370 Fountain Ave.,fires,0
266,1565549588852899840,2022-09-02 03:58:03,"All hands transmitted, fire in a private dwelling.",Queens | 426 Beach 46th St.,fires,0
267,1565546171694735362,2022-09-02 03:44:28,"Confirmed male stabbed in the chest, aided is likely.",Queens | 40-45 Case St.,crime,3
268,1565530638115012608,2022-09-02 02:42:44,"All hands transmitted, transformer fire.",Manhattan | 2 E 33rd St.,fires,0
269,1565530157720518657,2022-09-02 02:40:50,Confirmed gunpoint robbery. Two m/h suspects fled on 48th St toward Broadway in a navy blue… https://t.co/kVvpf4670t,Queens | 32-11 48th St.,robbery,1
270,1565481407132188672,2022-09-01 23:27:07,5 y/o male was pronounced deceased at Elmhurst Hospital. https://t.co/wbA6phP16q,,fires,0
271,1565461132302852098,2022-09-01 22:06:33,Driver fled in a white Dodge Ram. Highway CIS requested for the confirmed job.,,fires,0
272,1565456782583119873,2022-09-01 21:49:16,"Confirmed child struck in hit-and-run, aided transported w/ serious injuries.",Queens | 100th St and McIntosh St.,accident,2
273,1565445328513409025,2022-09-01 21:03:45,26 y/o male was pronounced deceased at Bellevue Hospital. https://t.co/i3ODstFoPH,,fires,0
274,1565442069933527042,2022-09-01 20:50:48,"2nd alarm transmitted, fire in apt 6C.",Manhattan | 105 Wooster St.,fires,0
275,1565432183497572353,2022-09-01 20:11:31,"Confirmed male shot in the stomach, aided not likely at this time.",Bronx | 2000 Valentine Ave.,crime,3
276,1565421853094674432,2022-09-01 19:30:28,"2nd alarm transmitted, fire in apt 17K w/ extension to apt 18K.",Brooklyn | 487 Carlton Ave.,fires,0
277,1565396872080097294,2022-09-01 17:51:12,"Suspect is a m/b in his 20s wearing a gray face cover, all black clothing, black sneakers w/ red and white soles, f… https://t.co/IBjNkowlrN",,fires,0
278,1565395103950295040,2022-09-01 17:44:11,"Confirmed male shot, aided is likely.",Manhattan | E 12th St and Szold Pl.,crime,3
279,1565388058102566915,2022-09-01 17:16:11,"All hands transmitted, fire in a private dwelling.",Brooklyn | 1621 Carroll St.,fires,0
280,1565385969993486343,2022-09-01 17:07:53,"Confirmed attempted robbery. S-1 is a m/b wearing a black hat, black mask, white t-shirt… https://t.co/RYsAFkfpP0",Manhattan | 322 W 52nd St.,fires,0
281,1565379311472967680,2022-09-01 16:41:25,"Confirmed bank robbery. Suspect is a m/h, 5’11” tall, wearing a black hat, black t-shirt,… https://t.co/X2Lr7cQWnh",Manhattan | 953 3rd Ave.,fires,0
282,1565176066746056705,2022-09-01 03:13:48,"Confirmed male shot in the chest and stomach, aided not likely at this time.",Queens | 147-37 Ferndale Ave.,crime,3
283,1565155617848836104,2022-09-01 01:52:33,"PD o/s of a two-vehicle accident involving officers, hospital route established.",Staten Island | Beach St and Van Duzer St.,accident,2
284,1565137574640992258,2022-09-01 00:40:51,"Confirmed person shot to the side, aided not likely.",Bronx | Opposite 637 E 138th St.,crime,3
285,1565135942251315200,2022-09-01 00:34:22,"Confirmed 2 people stabbed, one male stabbed to the back and a female stabbed t… https://t.co/KtyIXxVwzQ",Manhattan | W 47th St and 11th Ave.,crime,3
286,1565131303825117190,2022-09-01 00:15:56,Confirmed assault at the location.,Manhattan | 819 FDR Dr.,crime,3
287,1569101690237845504,2022-09-11 23:12:50,PD o/s of a confirmed barricaded suspect.,Bronx | 54 W 225th St.,robbery,1
288,1569036764538363904,2022-09-11 18:54:50,Confirmed male shot at the location.,Brooklyn | 409 E 29th St.,crime,3
289,1569021697201774593,2022-09-11 17:54:58,"Confirmed male shot in the arm, aided not likely.",Queens | 40-07 94th St.,crime,3
290,1569010613770227715,2022-09-11 17:10:55,"All hands transmitted, fire in a private dwelling.",Queens | 145-90 226th St.,fires,0
291,1568993398928842759,2022-09-11 16:02:31,Confirmed suspect armed w/ a knife. Suspect is a m/h wearing a black and white… https://t.co/TYv37ZPcoO,Manhattan | Fulton St and South St.,robbery,1
292,1568927760575234050,2022-09-11 11:41:42,"Confirmed male shot, aided not likely. S-1 is a m/b wearing a blue hoodie, black pants, wh… https://t.co/imHQjAuOFB",Bronx | 1368 Zerega Ave.,crime,3
293,1568899579503935490,2022-09-11 09:49:43,Confirmed shots fired at the location.,Manhattan | W 21st St and 6th Ave.,crime,3
294,1568773733212639233,2022-09-11 01:29:39,Confirmed male robbed and stabbed in transit at Rector St R/W station. S-1 is… https://t.co/PcelBYLzFM,Manhattan | Rector St and Trinity Pl.,crime,3
295,1568722618966245376,2022-09-10 22:06:32,Confirmed person pinned between the train and platform at Grand Ave-Newtown sta… https://t.co/9XkPE9cgRT,Queens | Grand Ave and Queens Blvd.,fires,0
296,1568666320572674050,2022-09-10 18:22:49,Confirmed male shot. Suspect fled s/b on 108th St in a white Acura.,Queens | 62-10 108th St.,crime,3
297,1568628058348740612,2022-09-10 15:50:47,"Confirmed assault, minor injuries. Suspect is a m/b, 6’0” tall w/ a husky build, wearing a… https://t.co/YPWxnNpiG5",Manhattan | 707 6th Ave.,crime,3
298,1568616461517688832,2022-09-10 15:04:42,Confirmed shots fired at the location.,Staten Island | 51 Seaver Ave.,crime,3
299,1568615181324001282,2022-09-10 14:59:37,"PD o/s of a confirmed water rescue, one aided w/ CPR in progress.",Manhattan | E 106th St and FDR Dr.,fires,0
300,1568587680820117504,2022-09-10 13:10:20,"Confirmed slashing in transit at 23rd St station, aided not likely. Suspect is a… https://t.co/7kfgdS2fR5",Manhattan | W 23rd St and 8th Ave.,fires,0
301,1568582683135037442,2022-09-10 12:50:29,Motorcyclist struck w/ serious injuries. Highway CIS requested for the confirmed job.,Queens | Atlantic Ave and Lefferts Blvd.,accident,2
